2024/03/16 10:12,172010008,石川県,金沢市,浅野本町,約 20 戸,調査中,,原因調査中
2024/03/16 10:12,172010032,石川県,金沢市,磯部町,約 100 戸,調査中,,原因調査中
2024/03/16 10:12,172010076,石川県,金沢市,沖町,約 70 戸,調査中,,原因調査中
2024/03/16 10:12,172010459,石川県,金沢市,諸江町,約 140 戸,調査中,,原因調査中
